ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,FLAG_NM,REGIST_AT,TEL_NO,OPNNG_DE,REGIST_DC,REGIST_DE,REGIST_NO,HMPG_ADDR,SOUND_PROVD_AT,SOUND_UTILIIZA_PRICE,MOBILE_PROVD_AT,LND_AR_VALUE,BULD_AR_VALUE,DSPY_AR_CN,AR_CN,EDC_FCLTY_AR_VALUE,OFFM_AR_CN,DATA_SPCE_AR_VALUE,DATA_CO,PBLPRFR_CAS_CO,TOT_PROGRM_CO,OPNNG_DAY_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,VIEWNG_PRICE,INFN_VIEWNG_PRICE,SCHBOY_VIEWNG_PRICE,MSKLSD_VIEWNG_PRICE,ADULT_VIEWNG_PRICE,GRP_DSCNT_RT,ETC_DSCNT_RT,DSCNT_CN,FRE_TRGET_CN,SPECL_VIEWNG_PRICE,INFN_SPECL_VIEWNG_PRICE,SCHBOY_SPECL_VIEWNG_PRICE,MSKLSD_SPECL_VIEWNG_PRICE,ADULT_SPECL_VIEWNG_PRICE,GRP_SPECL_VIEWNG_RT,ETC_SPECL_VIEWNG_DSCNT_RT,ETC_SPECL_VIEWNG_DSCNT_CN,FRE_SPECL_VIEWNG_PRICE,NMPR_CO,GVRNM_EMP_SM_CO,QUALF_HOLD_CO,TOT_CNTRCT_EMP_CO,CNTRCT_EMP_CRTFCT_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_INTN_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,CURTR_QUALF_HOLD_CO,CURTR_NTHG_QUALF_HOLD_CO,PRFSN_CO,GNRL_EMP_CO,PRVATE_INTN_CO,PRVATE_VLNTER_CO,RM_CN,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDMART25N000000259","문화시설","미술관","영담한지미술관","경북","청도군","4782035034","운문면 방음리","4782035000","운문면","478204757191","경상북도 청도군 운문면 방음길 60","38367","마마310463","128.9486116","35.70454022","사립","2종","054-373-3638","2007.03.02","O","2007.11.23","경북-사립21-2007-05호","페이스북 YOUNGDAM ART MUSEUM","X",,"X","2,800","800","300",,"108","30","36","300","연6회","40","300","2,500","8","3,000","0","0","0","2,000","50","50",,"미취학 아동, 75세 이상 노인, 장애인","3,000","0","0","0","2,000","50","50",,"미취학 아동, 75세 이상 노인, 장애인","50","0","0",,,,,,,"25","1","1","1","1","1","20",,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000260","문화시설","미술관","우양미술관","경북","경주시","4713013600","신평동","4713066000","보덕동","471303305021","경상북도 경주시 보문로 484-7","38117","마마612618","129.2859477","35.83991327","사립","1종","054-745-7075","1991.05.18","O","1992.12.22","경북-사립13-1992-01호","www.wooyangmuseum.org","X",,"X","9,974","5,836","1,948",,"389","229","348","1,500","연2회","7","245","78,000","318","전시별 상이","전시별 상이","전시별 상이","전시별 상이","전시별 상이","20","20","장애인, 국가유공자, 경로, 지역민","36개월 미만","전시별 상이","전시별 상이","전시별 상이","전시별 상이","전시별 상이","20","20","장애인, 국가유공자, 경로, 지역민","36개월 미만","12","0","0",,,,,,,"6","4",,,"2",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000261","문화시설","미술관","향암미술관","경북","울진군","4793036021","온정면 소태리","4793036000","온정면","479303018126","경상북도 울진군 온정면 백암온천로 1388","36358","마바656593","129.3545998","36.71812863","사립","1종","054-787-0001","1999.07.30","O","2000.04.26","경북-사립13-2000-01호","www.hyangam.co.kr","X",,"X","4,676","787","616",,"89","14",,,,,"298","3,200","11",,,,,,,,,,"3,000","0","1,000","1,500","3,000","30","50",,,"0","0","0",,,,,,,"0",,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000262","문화시설","미술관","송강미술관","경북","안동시","4717033024","서후면 이송천리","4717033000","서후면","471704721968","경상북도 안동시 서후면 이송천길 240-10","36616","마바068467","128.6943001","36.6124422","사립","1종","054-854-2110","2023.06.12","O","2023.10.17","경북-사립13-2023-02호","www.sgma.kr","X",,"O","3,295","1,068","454",,"165","20","215","4,500","연4회","1","313","14,960","48","5,000","0","3,000","3,000","5,000",,,,,"5,000","0","3,000","3,000","5,000","40",,,"미취학 아동","22","0","0",,,,,,,"11","4","2","2","3",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000263","문화시설","미술관","대구가톨릭대학교 김종복미술관","경북","경산시","4729025021","하양읍 금락리","4729025000","하양읍","472903018052","경상북도 경산시 하양읍 하양로 13-13 대구가톨릭대학교 성바오로관","38430","마마179688","128.8075847","35.90913047","대학","1종","053-859-4000","2013.09.27","O","2014.01.13","경북-대학13-2014-02호","kjbmoacu.cu.ac.kr","X",,"X","131,274","6,678","1,989",,"201","21","265","413","연3회","2","290","2,846","10",,,,,,,,,"전체",,,,,,,,,"전체","10","0","0",,,,,,,"5","1",,,"1",,"3",,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000264","문화시설","미술관","경남도립미술관","경남","창원시","4812111700","퇴촌동","4812154000","봉림동","481213327038","경상남도 창원시 의창구 용지로 296","51154","마라083944","128.6908566","35.23946357","공립","1종","055-254-4600","2004.06.23","O","2004.06.15","경남-공립13-2004-02호","www.gyeongnam.go.kr/gam","X",,"O","25,161","8,931","2,641",,"307","263","158","15,528","연10회","40","222","88,655","399","1,000","0","0","0","700","30","50","그린카드, 경남i다누리카드, 예술인카드 소지자, 자원봉사 누적시간 100시간 이상 도민 등 도 추진시책 지원을 위해여 필요한 경우","*18세 이하 또는 65세 이상 * 「장애인복지법」에 따른 장애인과 그 안내인 *기초수급대상자 및 차상위 계층(증명서 또는 문화누리카드 제시자에 한함) *「국가유공자 등 예우 및 지원에 관한 법률」 및 기타 개별법경에 의하여 입장료가 감면된 자 또는 무료관람 대상자로 지정된 자 *국빈, 외교사절단 및 그 수행자","1,000","0","0","0","700","30","50","그린카드, 경남i다누리카드, 예술인카드 소지자, 자원봉사 누적시간 100시간 이상 도민 등 도 추진시책 지원을 위해여 필요한 경우","*18세 이하 또는 65세 이상   *「장애인복지법」에 따른 장애인과 그 안내인 *기초수급대상자 및 차상위 계층(증명서 또는 문화누리카드 제시자에 한함) *「국가유공자 등 예우 및 지원에 관한 법률」 및 기타 개별법경에 의하여 입장료가 감면된 자 또는 무료관람 대상자로 지정된 자 *국빈, 외교사절단 및 그 수행자","36","9","9",,"4","7","6",,"10",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000265","문화시설","미술관","김해문화의전당 윤슬미술관","경남","김해시","4825010800","내동","4825054000","내외동","482502335001","경상남도 김해시 김해대로 2060","50943","마라245951","128.8694108","35.24373381","공립","1종","055-320-1263","2005.11.25","O","2012.06.18","경남-공립13-2012-01호","gasc.ghcf.or.kr","X",,"X","31,326","43,343","1,379",,,,,,"연2회",,"288","43,662","152",,,,,,,,,"전체",,,,,,,,,,"3","3","3",,,,,,,,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000266","문화시설","미술관","진주시립이성자미술관","경남","진주시","4817013700","충무공동","4817075000","충무공동","481703350071","경상남도 진주시 에나로 128번길 14","52856","라라585869","128.1429125","35.17573731","공립","1종","055-749-3661","2015.07.16","O","2019.01.17","경남-공립13-2019-01호","www.jinju.go.kr/rheesjmuseum","O","무료","X","13,003","1,219","466",,"89","75",,,"연4회","5","270","10,085","37","2,000","0","500","1,000","2,000","20","50","진주시민, 산청군민, 두자녀이상, 남중권, 자매도시, 동주권, 혁신도시 할인","장애인, 독립유공자, 국빈, 65세이상노인, 참전유공자, 진주시 명예시민, 장기기증자, 한부모가족 등","2,000","0","500","1,000","2,000","20","50","진주시민, 산청군민, 두자녀이상, 남중권, 자매도시, 동주권, 혁신도시 할인","장애인, 독립유공자, 국빈, 65세 이상 노인, 참전유공자, 진주시 명예시민, 장기기증자, 한부모 가족 등","8","4","1",,"2","3","2",,,,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000267","문화시설","미술관","창원시립마산문신미술관","경남","창원시","4812515500","추산동","4812563000","오동동","481254787200","경상남도 창원시 마산합포구 문신길 147","51281","라라973906","128.569266","35.20675249","공립","1종","055-225-7181","2004.04.30","O","2004.10.06","경남-공립13-2004-03호","www.changwon.go.kr/moonshin","O","무료","O","7,058","2,027","2,027",,"200","92",,,"연4회","7","311","22,785","73","500","0","200","200","200","100","100","문화의 날","65세 이상, 미취학아동, 국가보훈대상자, 장애인 등","500","0","200","200","200","100","100","문화의 날","65세이상, 미취학아동, 국가보훈대상자, 장애인 등","34","2","1",,"1","2",,,"30",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000268","문화시설","미술관","클레이아크김해미술관","경남","김해시","4825033023","진례면 송정리","4825033000","진례면","482503353835","경상남도 김해시 진례면 분청로 25","50874","마라132957","128.7447983","35.25080304","공립","1종","055-340-7000","2006.03.24","O","2008.08.20","경남-공립13-2008-06호","www.clayarch.org","O","무료","O","41,925","6,431","1,930",,"192","240","75","3,051","연9회","8","311","70,043","225",,,,,,,,,,"10,000","10,000","10,000","10,000","10,000","20","50","김해시민 및 문화가 있는날","36개월 미만","25","0","0","7",,,,,"18",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000269","문화시설","미술관","대산미술관","경남","창원시","4812132028","대산면 유등리","4812132000","대산면","481214781486","경상남도 창원시 의창구 대산면 유등로 369번길 14-8","51122","마마130062","128.7440738","35.34513902","사립","1종","055-291-5237","1999.01.09","O","2007.01.03","경남-사립13-2007-01호","www.daesanart.com","O","무료","O","2,595","583","436",,"171","75","66","6,850","연6회","3","270","7,200","27","2,000","0","1,000","1,000","2,000","10","10","예술인패스","경로우대(70경로우대(70세이상),장애인, 외국인근로자,박물관.미술관 종사자(증빙자료지참시)",,,,,,,,,"전체","12","0","0",,,,,,,"6","3","1","1",,,"1",,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000270","문화시설","미술관","뮤지엄남해","경남","남해군","4884039034","창선면 오용리","4884039000","창선면","488403343028","경상남도 남해군 창선면 연곡로 13","52454","라라494529","128.0407328","34.87020177","사립","2종","055-867-2021","2015.07.15","O","2015.10.13","경남-사립21-2015-03호","museumnamhae.modoo.at","X",,"X","9,808","1,689","236",,"101","51",,,"연7회","6","299","10,054","34","5,000","2,000","4,000","4,000","5,000","30","30","남해군민, 군경, 예술인패스 소지자, 장애인, 협력기관",,,,,,,,,,,"4","0","0",,,,,,,"2","1",,,"1",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000271","문화시설","미술관","우주미술관","경남","사천시","4824031021","정동면 고읍리","4824031000","정동면","482404802305","경상남도 사천시 정동면 사천강1길 3","52521","라라531755","128.0831714","35.07366768","사립","2종","055-855-0612","2019.06.15","O","2019.06.15","경남-사립21-2019-04호","www.instagram.com/ujumuseum","X",,"X","395","400","378",,,"60",,,"연1회","2","300","500","2",,,,,,,,,"전체",,,,,,,,,,"2","0","0",,,,,,,"1","1",,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000272","문화시설","미술관","전혁림미술관","경남","통영시","4822011600","봉평동","4822067000","봉평동","482204799199","경상남도 통영시 봉수1길 10","53078","라라836483","128.4151249","34.8265161","사립","1종","055-645-7349","2003.05.11","O","2010.07.08","경남-사립13-2010-01호",,"X",,"X","660","464","264",,"33","33",,,"연3회","1","252","34,855","138",,,,,,,,,"전체",,,,,,,,,"전체","4","0","0",,,,,,,"2",,,,,,"2",,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000273","문화시설","미술관","통영옻칠미술관","경남","통영시","4822031021","용남면 화삼리","4822031000","용남면","482203333023","경상남도 통영시 용남면 용남해안로 36","53029","라라861515","128.44279","34.85469611","사립","1종","055-649-5257","2006.06.15","O","2006.05.23","경남-사립13-2006-02호","www.ottchil.or.kr","X",,"X","4,364","937","303",,"259","14",,,"연2회","4","280","10,453","37","3,000","0","1,000","2,000","3,000","30","50","유공자, 병역명문가, 중증장애인","5세 이하, 중증장애, 병역명문가","3,000","0","1,000","2,000","3,000","30","50","유공자, 병역명문가, 중증장애인","5세 이하, 중증장애, 병역명문가","6","0","0",,,,,,,"3","2",,,"1",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000274","문화시설","미술관","서귀포시기당미술관","제주","서귀포시","5013010600","서홍동","5013054000","천지동","501304850075","제주특별자치도 서귀포시 남성중로 153번길 15","63594","다나116730","126.5511934","33.24479723","공립","1종","064-733-1586","1987.07.01","O","1997.06.04","제주-공립13-1997-01호","culture.seogwipo.go.kr/gidang","O","무료","X","11,279","1,230","601",,"58","22",,,"연4회","2","300","13,335","45","1,000","0","300","500","500","30~40",,,"6세이하, 65세 이상, 국가보훈대상자, 작품 기증자, 공무수행자, 등록 장애인과 동행하는 보조인 1명, 학술연구 목적 출입자, 명예도민증 소유자 등","1,000","0","300","500","500","30~40",,,"6세 이하, 65세 이상, 국가보훈대상자, 작품 기증자, 공무수행자, 등록 장애인과 동행하는 보조인 1명, 학술연구 목적 출입자, 명예도민증 소유자 등","4","1","1",,,,,,"3",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000275","문화시설","미술관","소암기념관","제주","서귀포시","5013010100","서귀동","5013052000","정방동","501303350165","제주특별자치도 서귀포시 소암로 15","63595","다나131730","126.5674212","33.2451236","공립","1종","064-760-3513","2008.10.04","O","2008.12.09","제주-공립13-2008-09호","culture.seogwipo.go.kr/soam
ssam.seogwipo.go.kr","O","무료","X","1,903","1,608","579",,"110","50",,,"연4회","2","311","6,049","19",,,,,,,,,"전체",,,,,,,,,"전체","5","2","2",,,,,,"3",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000276","문화시설","미술관","이중섭미술관","제주","서귀포시","5013010100","서귀동","5013052000","정방동","501303350238","제주특별자치도 서귀포시 이중섭로 27-3","63595","다나128731","126.5648746","33.24586163","공립","1종","064-760-3567","2002.11.28","O","2004.09.15","제주-공립13-2004-02호","culture.seogwipo.go.kr/jslee","X",,"O","9,100","589","195",,,"36",,,"연6회","3","290","102,221","352","1,500","0","400","800","800","33~38","50","일반: 33%, 청소년: 38%, 19세~25세: 38%, 도민: 50%","7세 이하, 65세 이상, 국가보훈대상자, 작품기증자, 공무수행자, 등록장애인과 동행 보조인 1명, 학술연구 목적 출입자, 명예도민증 소유자 등","1,500","0","400","800","800","일반: 33%, 청소년: 38%, 19세~25세: 38%","도민 50%",,"7세 이하, 65세 이상, 국가보훈대상자, 작품 기증자, 공무수행자, 등록 장애인과 동행하는 보조인 1명, 학술연구 목적 출입자, 명예도민증 소유자 등","7","1","0","6",,,,"1",,,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000277","문화시설","미술관","제주도립 김창열미술관","제주","제주시","5011025034","한림읍 월림리","5011025000","한림읍","501103349150","제주특별자치도 제주시 한림읍 용금로 883-5","63017","나나854837","126.2686717","33.33907132","공립","1종","064-710-4150","2016.09.24","O","2016.09.09","제주-공립13-2016-05호","kimtschang-yeul.jeju.go.kr","X",,"X","4,990","1,587","435",,,"77",,,"연5회","5","311","71,272","229","2,000","0","500","1,000","1,000","30","50","제주도민, 재외도민증 소지자, 명예도민증 소지자, 앞항목의 직계 존비속","제주특별자치도립미술관 설치 및 운영 조례 제14조(관람료 면제), 문화가 있는 날","2,000","0","500","1,000","1,000","30","50","제주도민, 재외도민증 소지자, 명예도민증 소지자, 앞항목의 직계 존비속","제주특별자치도립미술관 설치 및 운영 조례 제14조(관람료 면제), 문화가 있는 날","7","1","1",,,"1",,,"5",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000278","문화시설","미술관","제주도립미술관","제주","제주시","5011013700","연동","5011065000","연동","501103020003","제주특별자치도 제주시 1100로 2894-78","63079","다나061961","126.4896861","33.45255002","공립","1종","064-710-4300","2009.06.26","O","2010.09.27","제주-공립13-2010-05호","www.jeju.go.kr/jmoa","X",,"X","39,759","7,087","2,300",,"424","179","106","10,000","연8회","16","294","119,861","408","2,000","0","500","1,000","2,000","30","50","도민할인 50%","국빈 및 외교사절, 6세 이하, 65세 이상, 미술관 소장품 기증자, 학술연구 목적 출입자, 공무수행자, 장애인, 국가유공자, 독립유공자, 518민주유공자, 참전유공자, 고엽제후유증 환자, 특수임무유공자, 의사상자, 43사건 희생자 및 유족, 제주 병역명문가, 전기자동차 등록증 소지자, 감면액 이상 자원봉사 마일리지 소지자, 수급권자","2,000","0","500","1,000","2,000","30","50","도민할인 50%","국빈 및 외교사절, 6세 이하, 65세 이상, 미술관 소장품 기증자, 학술연구 목적 출입자, 공무수행자, 장애인, 국가유공자, 독립유공자, 518민주유공자, 참전유공자, 고엽제후유증 환자, 특수임무유공자, 의사상자, 43사건 희생자 및 유족, 제주 병역명문가, 전기자동차 등록증 소지자, 감면액 이상 자원봉사 마일리지 소지자, 수급권자","25","4","4",,"1","4","4",,"12",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000279","문화시설","미술관","제주추사관","제주","서귀포시","5013025023","대정읍 안성리","5013025000","대정읍","501303350262","제주특별자치도 서귀포시 대정읍 추사로 44","63517","나나862738","126.278494","33.24979614","공립","1종","064-710-6803","2010.05.13","O","2010.12.27","제주-공립13-2010-08호","www.jeju.go.kr/chusa","X",,"X","1,618","1,194","394",,"27","165",,,"연1회",,"310","47,946","155",,,,,,,,,"전체",,,,,,,,,"전체","13","2","1","2","1","1",,"1","7",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
