facility_type,ID,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,FCLTY_LO,FCLTY_LA,OPNNG_DE,OPNNG_DE_RAW,OPNNG_DE_PRECISION,OPNNG_DAY_CO,BASE_DE,LAST_CHG_DE,LND_AR_VALUE,EDC_FCLTY_AR_VALUE,DATA_SPCE_AR_VALUE,NMPR_CO,QUALF_HOLD_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,PRFSN_CO,PRVATE_VLNTER_CO,DATA_CO,TOT_PROGRM_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,MOBILE_PROVD_AT,SOUND_PROVD_AT,HMPG_ADDR,TEL_NO,OPNNG_DAY_CO_IQR_OUTLIER,LND_AR_VALUE_IQR_OUTLIER,EDC_FCLTY_AR_VALUE_IQR_OUTLIER,DATA_SPCE_AR_VALUE_IQR_OUTLIER,NMPR_CO_IQR_OUTLIER,QUALF_HOLD_CO_IQR_OUTLIER,GNRL_GVRNM_EMP_CO_IQR_OUTLIER,CNTRCT_EMP_CO_IQR_OUTLIER,PUBLIC_VLNTER_CO_IQR_OUTLIER,ARTGR_EMP_CO_IQR_OUTLIER,PRFSN_CO_IQR_OUTLIER,PRVATE_VLNTER_CO_IQR_OUTLIER,DATA_CO_IQR_OUTLIER,TOT_PROGRM_CO_IQR_OUTLIER,VIEWNG_NMPR_CO_IQR_OUTLIER,DAY_AVRG_VIEWNG_NMPR_CO_IQR_OUTLIER,IQR_OUTLIER_FLAG_COUNT,OPNNG_YEAR,BASE_YEAR,OPERATING_YEARS,REGION_GROUP,SIDO_SIGUNGU,LOG1P_LND_AR_VALUE,LOG1P_EDC_FCLTY_AR_VALUE,LOG1P_DATA_SPCE_AR_VALUE,LOG1P_NMPR_CO,LOG1P_DATA_CO,LOG1P_TOT_PROGRM_CO,LOG1P_VIEWNG_NMPR_CO,LOG1P_DAY_AVRG_VIEWNG_NMPR_CO
박물관,KCDMMUS23N000000611,정읍시립박물관,전북특별자치도,정읍시,부전동,내장상동,126.8944069,35.52787524,2012-06-22,2012.06.22,day,281.0,2025-03-27,2025-03-27,19862.0,112.0,10.0,2.0,1.0,1.0,,,,,,1046.0,11.0,41709.0,148.0,X,X,www.jeongeup.go.kr,063-539-6791,False,False,False,False,False,False,False,,,,,,False,False,False,False,0,2012,2025,13,전라권,전북특별자치도 정읍시,9.896613983592955,4.727387818712341,2.3978952727983707,1.0986122886681098,6.953684210870537,2.4849066497880004,10.638496187190992,5.003946305945459
박물관,KCDMMUS23N000000612,진안가위박물관,전북특별자치도,진안군,진안읍 단양리,진안읍,127.4150023,35.76592077,2016-12-09,2016.12.09,day,311.0,2025-03-27,2025-03-27,1858.0,62.0,,1.0,,2.0,,,,,,,4.0,23221.0,75.0,X,X,www.jinan.go.kr/scissormuseum,063-430-8744,False,False,False,,False,,False,,,,,,,False,False,False,0,2016,2025,9,전라권,전북특별자치도 진안군,7.527793987721444,4.143134726391533,,0.6931471805599453,,1.6094379124341003,10.052855384186952,4.330733340286331
박물관,KCDMMUS23N000000613,진안역사박물관,전북특별자치도,진안군,진안읍 단양리,진안읍,127.4171642,35.77255577,2006-06-21,2006.06.21,day,310.0,2025-03-27,2025-03-27,7198.0,76.0,,1.0,,1.0,,,,,,3973.0,9.0,11479.0,37.0,X,X,jinan.go.kr/museum,063-430-8086,False,False,False,,False,,False,,,,,,False,False,False,False,0,2006,2025,19,전라권,전북특별자치도 진안군,8.881697406469304,4.343805421853684,,0.6931471805599453,8.287528423111763,2.302585092994046,9.348361669873558,3.6375861597263857
박물관,KCDMMUS23N000000614,장수역사전시관,전북특별자치도,장수군,장계면 장계리,장계면,127.5884621,35.73038066,2023-09-15,2023.09.15,day,315.0,2025-03-27,2025-03-27,2970.0,73.0,68.0,1.0,1.0,,,2.0,,,,5000.0,2.0,15000.0,48.0,O,X,gayahistory.jangsu.go.kr,063-350-1745,False,False,False,False,False,False,,,False,,,,False,False,False,False,0,2023,2025,2,전라권,전북특별자치도 장수군,7.9966538754626075,4.30406509320417,4.23410650459726,0.6931471805599453,8.517393171418904,1.0986122886681098,9.61587214452889,3.8918202981106265
박물관,KCDMMUS23N000000615,금산사 성보박물관,전북특별자치도,김제시,금산면 금산리,금산면,127.0546242,35.72256573,2011-10-16,2011.10.16,day,300.0,2025-03-27,2025-03-27,3960.0,,,,,,,,,,,,,4520.0,15.0,X,X,www.geumsansa.org,063-548-7844,False,False,,,,,,,,,,,,,False,False,0,2011,2025,14,전라권,전북특별자치도 김제시,8.284251797621916,,,,,,8.416488487294606,2.772588722239781
박물관,KCDMMUS23N000000616,예수병원의학박물관,전북특별자치도,전주시 완산구,중화산동1가,중화산1동,127.1365999,35.8148645,2010-03-10,2010.03.10,day,248.0,2025-03-27,2025-03-27,2099.0,210.0,,,,,,,,1.0,5.0,,,7907.0,32.0,X,X,m.jjchristian.co.kr/main,063-230-8778,False,False,False,,,,,,,,False,False,,,False,False,0,2010,2025,15,전라권,전북특별자치도 전주시 완산구,7.649692623711514,5.351858133476067,,,,,8.975630184290507,3.4965075614664802
박물관,KCDMMUS23N000000617,완주책박물관(휴관),전북특별자치도,완주군,삼례읍 후정리,삼례읍,127.065756,35.90745701,2016-06-05,2016.06.05,day,,2025-03-27,2025-03-27,245.0,167.0,,,,,,,,,,,1.0,,,X,X,www.koreabookcity.com,063-291-7820,,False,False,,,,,,,,,,,False,,,0,2016,2025,9,전라권,전북특별자치도 완주군,5.5053315359323625,5.123963979403259,,,,0.6931471805599453,,
박물관,KCDMMUS23N000000618,원숭이학교 자연사박물관(휴관),전북특별자치도,부안군,상서면 감교리,상서면,126.6713195,35.66797824,2002-06-29,2002.06.29,day,,2025-03-27,2025-03-27,31573.0,,28.0,,,,,,,,,17.0,,,,X,X,www.monkeypark.co.kr,063-584-0708,,False,,False,,,,,,,,,False,,,,0,2002,2025,23,전라권,전북특별자치도 부안군,10.360089276091673,,3.367295829986474,,2.8903717578961645,,,
박물관,KCDMMUS23N000000619,전주한지박물관(휴관),전북특별자치도,전주시 덕진구,팔복동2가,팔복동,127.0967065,35.8451327,1997-10-21,1997.10.21,day,,2025-03-27,2025-03-27,2290.0,297.0,,,,,,,1.0,,,,,,,X,X,www.hanjimuseum.co.kr,063-210-8103,,False,False,,,,,,,False,,,,,,,0,1997,2025,28,전라권,전북특별자치도 전주시 덕진구,7.736743682453495,5.697093486505405,,,,,,
박물관,KCDMMUS23N000000620,천호가톨릭성물박물관(휴관),전북특별자치도,완주군,비봉면 내월리,비봉면,127.1292937,36.03551053,2013-12-14,2013.12.14,day,,2025-03-27,2025-03-27,2782.0,54.0,,,,,,,,,1.0,,,,,X,X,www.cheonhosmus.com,063-262-0801,,False,False,,,,,,,,,False,,,,,0,2013,2025,12,전라권,전북특별자치도 완주군,7.931284761525891,4.007333185232471,,,,,,
박물관,KCDMMUS23N000000621,충간공보물제651호박물관,전북특별자치도,익산시,삼기면 기산리,삼기면,127.0164352,36.02639504,2013-04-13,2013.04.13,day,288.0,2025-03-27,2025-03-27,9146.0,67.0,,,,,,,,,3.0,,,947.0,3.0,X,X,,063-841-7277,False,False,False,,,,,,,,,False,,,False,False,0,2013,2025,12,전라권,전북특별자치도 익산시,9.121181235656364,4.219507705176107,,,,,6.854354502255021,1.3862943611198906
박물관,KCDMMUS23N000000622,카메라영상박물관,전북특별자치도,완주군,소양면 신교리,소양면,127.2065434,35.85302006,2009-12-16,2009.12.16,day,250.0,2025-03-27,2025-03-27,165.0,,,,,,,,,,,,,1200.0,5.0,X,X,,063-243-8090,False,False,,,,,,,,,,,,,False,False,0,2009,2025,16,전라권,전북특별자치도 완주군,5.111987788356544,,,,,,7.0909098220799835,1.791759469228055
박물관,KCDMMUS23N000000623,군산대학교박물관,전북특별자치도,군산시,미룡동,나운3동,126.6803556,35.95034895,1984-05-01,1984.05.01,day,285.0,2025-03-27,2025-03-27,1500.0,160.0,,5.0,2.0,,3.0,,,,,,6.0,7200.0,25.0,X,X,www.kunsan.ac.kr/museum,063-469-4193,False,False,False,,False,False,,False,,,,,,False,False,False,0,1984,2025,41,전라권,전북특별자치도 군산시,7.313886831633462,5.081404364984463,,1.791759469228055,,1.9459101490553132,8.881975184248867,3.258096538021482
박물관,KCDMMUS23N000000624,원광대학교 박물관,전북특별자치도,익산시,신동,신동,126.9602237,35.97171388,1968-01-01,1968.01.01,day,180.0,2025-03-27,2025-03-27,9914.0,160.0,65.0,,,,,,2.0,,,15000.0,2.0,6853.0,38.0,X,X,museum.wku.ac.kr,063-850-5483,False,False,False,False,,,,,,False,,,False,False,False,False,0,1968,2025,57,전라권,전북특별자치도 익산시,9.201804040953895,5.081404364984463,4.189654742026425,,9.61587214452889,1.0986122886681098,8.832587702434553,3.6635616461296463
박물관,KCDMMUS23N000000625,전북대학교박물관,전북특별자치도,전주시 덕진구,금암동,금암동,127.131589,35.84113827,1961-05-01,1961.05.01,day,300.0,2025-03-27,2025-03-27,1320267.0,274.0,65.0,4.0,1.0,,2.0,3.0,,,,5000.0,8.0,23160.0,77.0,X,X,museum.jbnu.ac.kr,063-270-3488,False,True,False,False,False,False,,False,False,,,,False,False,False,False,1,1961,2025,64,전라권,전북특별자치도 전주시 덕진구,14.09334530425772,5.616771097666572,4.189654742026425,1.6094379124341003,8.517393171418904,2.1972245773362196,10.050225108647712,4.356708826689592
박물관,KCDMMUS23N000000626,전주대학교박물관,전북특별자치도,전주시 완산구,효자동2가,효자4동,127.0888821,35.8161584,1985-02-25,1985.02.25,day,294.0,2025-03-27,2025-03-27,1877.0,,32.0,,,,,,7.0,1.0,4.0,6155.0,2.0,9170.0,31.0,X,X,"홈페이지(www.museum.jj.ac.kr) SNS(facebook.com/jjmuseum, blog.daum.net/jjmuseum)",063-220-2158,False,False,,False,,,,,,False,False,False,False,False,False,False,0,1985,2025,40,전라권,전북특별자치도 전주시 완산구,7.537962659768208,,3.4965075614664802,,8.72518249495877,1.0986122886681098,9.123801610558944,3.4657359027997265
박물관,KCDMMUS23N000000627,국립나주박물관,전남,나주시,반남면 신촌리,반남면,126.6589014,34.91485383,2013-11-23,2013.11.23,day,310.0,2025-03-27,2025-03-27,74272.0,213.1,83.48,9.0,,11.0,3.0,,,,,10273.0,28.0,250910.0,809.0,O,X,naju.museum.go.kr,061-330-7800,False,True,False,False,False,,False,False,,,,,False,True,True,True,4,2013,2025,12,전라권,전남 나주시,11.215502773007652,5.366443195595637,4.436514819957951,2.302585092994046,9.237371711027214,3.367295829986474,12.432853573561669,6.697034247666484
박물관,KCDMMUS23N000000628,국립소록도병원 한센병박물관(휴관),전남,고흥군,도양읍 소록리,도양읍,127.1196802,34.512418,2016-05-17,2016.05.17,day,26.0,2025-03-27,2025-03-27,21051.0,77.5,,2.0,1.0,2.0,,16.0,,,,,,564.0,21.7,X,O,www.sorokdo.go.kr/museum/main.do,061-840-0692,True,False,False,,False,False,False,,False,,,,,,False,False,1,2016,2025,9,전라권,전남 고흥군,9.954750846473669,4.363098624788363,,1.0986122886681098,,,6.336825731146441,3.122364924487357
박물관,KCDMMUS23N000000629,국립해양문화재연구소 해양유물전시관,전남,목포시,용해동,이로동,126.421301,34.79250238,1994-12-14,1994.12.14,day,309.0,2025-03-27,2025-03-27,18204.0,615.0,235.0,33.0,5.0,35.0,1.0,21.0,,,,38851.0,6.0,94411.0,306.0,X,O,www.seamuse.go.kr,061-270-2000,False,False,True,True,True,True,True,False,False,,,,True,False,False,False,6,1994,2025,31,전라권,전남 목포시,9.809451560609533,6.423246963533519,5.4638318050256105,3.5263605246161616,10.567514834522221,1.9459101490553132,11.45542346269877,5.726847747587197
박물관,KCDMMUS23N000000630,국립해양문화재연구소 태안해양유물전시관,충남,태안군,근흥면 신진도리,근흥면,126.1514121,36.67719658,2018-12-14,2018.12.14,day,274.0,2025-03-27,2025-03-27,47694.0,248.0,,7.0,,4.0,,,,,,,1.0,50875.0,186.0,X,O,www.seamuse.go.kr,041-419-7000,False,True,False,,False,,False,,,,,,,False,False,False,1,2018,2025,7,충청권,충남 태안군,10.772581849579309,5.517452896464707,,2.0794415416798357,,0.6931471805599453,10.837146578571375,5.231108616854587
박물관,KCDMMUS23N000000631,고려청자박물관,전남,강진군,대구면 사당리,대구면,126.8008374,34.50866203,1997-09-03,1997.09.03,day,314.0,2025-03-27,2025-03-27,117157.0,156.0,13.0,3.0,,7.0,,,,,,2378.0,4.0,59802.0,190.0,X,X,www.celadon.go.kr,061-430-3755,False,True,False,False,False,,False,,,,,,False,False,False,False,1,1997,2025,28,전라권,전남 강진군,11.67127873012338,5.056245805348308,2.6390573296152584,1.3862943611198906,7.774435510302958,1.6094379124341003,10.99881110590447,5.25227342804663
박물관,KCDMMUS23N000000632,고산윤선도유물전시관(휴관),전남,해남군,해남읍 연동리,해남읍,126.6208351,34.54972099,1991-07-19,1991.07.19,day,131.0,2025-03-27,2025-03-27,61604.0,90.0,138.0,1.0,,1.0,,,,,,286.0,3.0,11659.0,89.0,X,X,gosan.haenam.go.kr/index.php,061-530-5548,True,True,False,False,False,,False,,,,,,False,False,False,False,2,1991,2025,34,전라권,전남 해남군,11.02849831505877,4.51085950651685,4.9344739331306915,0.6931471805599453,5.659482215759621,1.3862943611198906,9.363919459904483,4.499809670330265
박물관,KCDMMUS23N000000633,고흥갑재민속전시관,전남,고흥군,두원면 운대리,두원면,127.3125574,34.65203482,2018-06-25,2018.06.25,day,310.0,2025-03-27,2025-03-27,13903.0,,,,,,,,,,,,,3385.0,11.0,X,X,buncheong.goheung.go.kr,061-830-5995,False,False,,,,,,,,,,,,,False,False,0,2018,2025,7,전라권,전남 고흥군,9.539931847505173,,,,,,8.12740456269308,2.4849066497880004
박물관,KCDMMUS23N000000634,고흥분청문화박물관,전남,고흥군,두원면 운대리,두원면,127.3244711,34.62782423,2017-10-31,2017.10.31,day,310.0,2025-03-27,2025-03-27,99885.0,302.0,61.0,8.0,1.0,6.0,3.0,,,,,80000.0,6.0,54540.0,176.0,X,O,buncheong.goheung.go.kr,061-830-5995,False,True,False,False,False,False,False,False,,,,,True,False,False,False,2,2017,2025,8,전라권,전남 고흥군,11.511784814675957,5.713732805509369,4.127134385045092,2.1972245773362196,11.289794413577894,1.9459101490553132,10.906707991398342,5.176149732573829
박물관,KCDMMUS23N000000635,기독교역사박물관,전남,순천시,매곡동,매곡동,127.4801607,34.96043563,2012-11-20,2012.11.20,day,310.0,2025-03-27,2025-03-27,1447.0,,,1.0,,3.0,,,,,,,6.0,18638.0,60.0,X,X,www.suncheon.go.kr/tour/tourist/0010/0001,061-749-4530,False,False,,,False,,False,,,,,,,False,False,False,0,2012,2025,13,전라권,전남 순천시,7.277938572945661,,,0.6931471805599453,,1.9459101490553132,9.833011438731804,4.110873864173311
박물관,KCDMMUS23N000000636,김대중노벨평화상기념관,전남,목포시,산정동,만호동,126.3922506,34.78285177,2013-06-15,2013.06.15,day,313.0,2025-03-27,2025-03-27,15606.0,327.0,,3.0,,,3.0,,,,,,,114905.0,367.0,X,X,www.kdjnpmemorial.or.kr,061-245-5660,False,False,False,,False,,,False,,,,,,,False,False,0,2013,2025,12,전라권,전남 목포시,9.655474810542554,5.793013608384144,,1.3862943611198906,,,11.651869681794615,5.908082938168931
박물관,KCDMMUS23N000000637,나주배박물관,전남,나주시,금천면 석전리,금천면,126.767208,35.03343515,1992-04-20,1992.04.20,day,358.0,2025-03-27,2025-03-27,3887.0,39.0,92.0,1.0,,1.0,,,,,,510.0,3.0,14541.0,40.0,X,X,blog.naver.com/najupearmuseum,061-331-5038,False,False,False,False,False,,False,,,,,,False,False,False,False,0,1992,2025,33,전라권,전남 나주시,8.265650165580329,3.6888794541139363,4.532599493153256,0.6931471805599453,6.236369590203704,1.3862943611198906,9.584796293210003,3.713572066704308
박물관,KCDMMUS23N000000638,나주복암리고분전시관,전남,나주시,다시면 복암리,다시면,126.6570592,34.99608962,2016-04-30,2016.04.30,day,311.0,2025-03-27,2025-03-27,42211.0,178.13,153.65,,,,,172.0,,,,1230.0,20.0,14864.0,48.0,X,X,www.njbogam.or.kr,061-337-0090,False,True,False,False,,,,,True,,,,False,False,False,False,2,2016,2025,9,전라권,전남 나주시,10.650459819790981,5.188111799227011,5.041164499131079,,7.115582126184454,3.044522437723423,9.606764735432199,3.8918202981106265
박물관,KCDMMUS23N000000639,다산박물관,전남,강진군,도암면 만덕리,도암면,126.7499561,34.57641194,2014-07-26,2014.07.26,day,317.0,2025-03-27,2025-03-27,25501.0,142.0,59.0,1.0,,9.0,,,,,,987.0,5.0,57751.0,182.0,X,X,dasan.gangjin.go.kr,061-430-3911~6,False,False,False,False,False,,False,,,,,,False,False,False,False,0,2014,2025,11,전라권,전남 강진군,10.146512159443487,4.962844630259907,4.0943445622221,0.6931471805599453,6.895682697747868,1.791759469228055,10.963913259818996,5.209486152841421
박물관,KCDMMUS23N000000640,(전남)동학농민혁명기념관,전남,장흥군,장흥읍 남외리,장흥읍,126.8954499,34.66911631,2015-04-26,2015.04.26,day,173.0,2025-03-27,2025-03-27,28771.0,206.0,128.0,3.0,1.0,,1.0,,,,,400.0,1.0,13578.0,78.0,X,X,www.jangheung.go.kr,061-864-6531,False,False,False,False,False,False,,False,,,,,False,False,False,False,0,2015,2025,10,전라권,전남 장흥군,10.267157970987247,5.332718793265369,4.859812404361672,1.3862943611198906,5.993961427306569,0.6931471805599453,9.516279760698795,4.3694478524670215
박물관,KCDMMUS23N000000641,목포근대역사관1관,전남,목포시,대의동2가,유달동,126.3817942,34.78769578,2014-03-01,2014.03.01,day,313.0,2025-03-27,2025-03-27,6575.0,,,1.0,,8.0,,,,,,,,257677.0,823.0,X,X,mmhm.modoo.at,061-242-0340,False,False,,,False,,False,,,,,,,,True,True,2,2014,2025,11,전라권,전남 목포시,8.791181936736017,,,0.6931471805599453,,,12.459466022410227,6.714170529909472
박물관,KCDMMUS23N000000642,목포근대역사관2관,전남,목포시,중앙동2가,유달동,126.3814912,34.78596374,2006-07-20,2006.07.20,day,264.0,2025-03-27,2025-03-27,1448.0,,,,,,,,,,,,,226015.0,856.0,X,X,mmhm.modoo.at,061-270-8728,False,False,,,,,,,,,,,,,True,True,2,2006,2025,19,전라권,전남 목포시,7.278628942320682,,,,,,12.328361072208649,6.75343791859778
박물관,KCDMMUS23N000000643,목포생활도자박물관,전남,목포시,용해동,이로동,126.419501,34.7936385,2006-08-04,2006.08.04,day,312.0,2025-03-27,2025-03-27,10941.0,285.0,,2.0,2.0,2.0,,3.0,,,,,12.0,204691.0,656.0,X,X,doja.mokpo.go.kr,061-270-8480,False,False,False,,False,False,False,,False,,,,,False,True,True,2,2006,2025,19,전라권,전남 목포시,9.300363874623772,5.655991810819852,,1.0986122886681098,,2.5649493574615367,12.229261689302872,6.48768401848461
박물관,KCDMMUS23N000000644,목포자연사박물관,전남,목포시,용해동,이로동,126.4211093,34.79373747,2004-09-10,2004.09.10,day,312.0,2025-03-27,2025-03-27,29226.0,190.0,,6.0,2.0,11.0,,19.0,,,,,8.0,204754.0,656.0,X,X,museum.mokpo.go.kr,061-270-3655,False,False,False,,False,False,False,,False,,,,,False,True,True,2,2004,2025,21,전라권,전남 목포시,10.282848218558184,5.25227342804663,,1.9459101490553132,,2.1972245773362196,12.229569421441571,6.48768401848461
박물관,KCDMMUS23N000000645,방촌유물전시관,전남,장흥군,관산읍 방촌리,관산읍,126.9432525,34.55098982,2005-09-06,2005.09.06,day,173.0,2025-03-27,2025-03-27,7554.0,,66.0,3.0,2.0,,,,,,,350.0,1.0,2960.0,17.0,X,X,www.jangheung.go.kr,061-860-6926,False,False,,False,False,False,,,,,,,False,False,False,False,0,2005,2025,20,전라권,전남 장흥군,8.92996487470684,,4.204692619390966,1.3862943611198906,5.860786223465865,0.6931471805599453,7.993282328101591,2.8903717578961645
박물관,KCDMMUS23N000000646,뿌리깊은나무박물관,전남,순천시,낙안면 남내리,낙안면,127.3399816,34.90363951,2011-11-21,2011.11.21,day,313.0,2025-03-27,2025-03-27,12302.0,67.5,,1.0,,3.0,,,,,,,5.0,44876.0,143.0,X,X,www.suncheon.go.kr/tour/tourist/0010/0002/,061-749-8855,False,False,False,,False,,False,,,,,,,False,False,False,0,2011,2025,14,전라권,전남 순천시,9.41759841406017,4.22683374526818,,0.6931471805599453,,1.791759469228055,10.71168069304257,4.969813299576001
박물관,KCDMMUS23N000000647,세계조개박물관,전남,신안군,자은면 백산리,자은면,125.9959143,34.87794449,2020-08-01,2020.08.01,day,312.0,2025-03-27,2025-03-27,5930.0,,21.65,1.0,,,1.0,,,,,,,27000.0,86.0,X,X,tour.shinan.go.kr/home/tour/theme_tour/theme_tour_17/theme_tour_17_01/page.wscms,061-240-5474,False,False,,False,False,,,False,,,,,,,False,False,0,2020,2025,5,전라권,전남 신안군,8.687948111838727,,3.120159851929043,0.6931471805599453,,,10.203629181337648,4.465908118654584
박물관,KCDMMUS23N000000648,세계화석광물박물관,전남,신안군,안좌면 대리,안좌면,126.1691403,34.71624789,2019-07-25,2019.07.25,day,312.0,2025-03-27,2025-03-27,16475.0,,,,,,,,,,,,,10396.0,33.0,X,X,,061-262-0230,False,False,,,,,,,,,,,,,False,False,0,2019,2025,6,전라권,전남 신안군,9.709660055555972,,,,,,9.249272581977971,3.5263605246161616
박물관,KCDMMUS23N000000649,신안갯벌박물관,전남,신안군,증도면 우전리,증도면,126.136446,34.96448778,2006-07-27,2006.07.27,day,107.0,2025-03-27,2025-03-27,24005.0,483.0,,,,1.0,,,,,,,,944.0,9.0,X,X,,061-275-8400,True,False,False,,,,False,,,,,,,,False,False,1,2006,2025,19,전라권,전남 신안군,10.08605907808529,6.182084906716632,,,,,6.851184927493743,2.302585092994046
박물관,KCDMMUS23N000000650,신안철새박물관,전남,신안군,흑산면 진리,흑산면,125.4276183,34.68677591,2015-05-08,2015.05.08,day,311.0,2025-03-27,2025-03-27,1244.0,134.0,,,,,,,,,,,,4446.0,14.0,X,X,,061-246-1005,False,False,False,,,,,,,,,,,,False,False,0,2015,2025,10,전라권,전남 신안군,7.126890808898808,4.90527477843843,,,,,8.399984990510696,2.70805020110221
박물관,KCDMMUS23N000000651,에로스서각박물관,전남,신안군,암태면 신석리,암태면,126.1228997,34.85812685,2018-11-13,2018.11.13,day,312.0,2025-03-27,2025-03-27,9691.0,,,,,,,,,,,,,25542.0,82.0,X,X,,061-240-8656,False,False,,,,,,,,,,,,,False,False,0,2018,2025,7,전라권,전남 신안군,9.179056081936416,,,,,,10.14811858549176,4.418840607796598
박물관,KCDMMUS23N000000652,여수민속전시관,전남,여수시,율촌면 가장리,율촌면,127.5571743,34.84724017,2012-06-21,2012.06.21,day,307.0,2025-03-27,2025-03-27,9538.0,,,1.0,,,1.0,,,,,,16.0,8552.0,28.0,X,X,www.yfg.modoo.at,061-683-2231,False,False,,,False,,,False,,,,,,False,False,False,0,2012,2025,13,전라권,전남 여수시,9.163143937145207,,,0.6931471805599453,,2.833213344056216,9.054037377580782,3.367295829986474
박물관,KCDMMUS23N000000653,영암도기박물관,전남,영암군,군서면 서구림리,군서면,126.6192804,34.76051634,2009-04-10,2009.04.10,day,365.0,2025-03-27,2025-03-27,16987.0,898.0,36.0,2.0,,4.0,,,,,,3725.0,5.0,15263.0,42.0,X,X,www.yeongam.go.kr/home/dogi,061-470-6851,False,False,True,False,False,,False,,,,,,False,False,False,False,1,2009,2025,16,전라권,전남 영암군,9.740262491433162,6.80128303447162,3.6109179126442243,1.0986122886681098,8.223090551161533,1.791759469228055,9.633252393688068,3.7612001156935624
